,link,title,reviews,source,i
2530,https://www.amazon.de/Sony-Smartphone-WH-1000XM3-Bluetooth-Cancelling-Purple/dp/B07TLFN2JV/ref=sr_1_183?fst=as%3Aoff&qid=1576868053&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-183,"
Sony Xperia 1 Smartphone Bundle (16,5 cm (6,5 Zoll) OLED Display, Dual-SIM, 128 GB Speicher, 6 GB RAM, Android 9.0) , Purple + Sony WH-1000XM3 Bluetooth Noise Cancelling Kopfhörer, Schwarz
",56,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=8&fst=as%3Aoff&qid=1576868032&rnid=669059031&ref=sr_pg_7,68
2531,https://www.amazon.de/Sony-Ericsson-Dockingstation-Speicherkarte-obsidian-black/dp/B002KDQLXU/ref=sr_1_184?fst=as%3Aoff&qid=1576868053&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-184,"
Sony Ericsson Aino Handy (UMTS, Wifi, 8 MP, Dockingstation, inkl. 8GB Speicherkarte) obsidian black
",131,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=8&fst=as%3Aoff&qid=1576868032&rnid=669059031&ref=sr_pg_7,68
2532,https://www.amazon.de/Sony-Ericsson-W910i-noble-black-Schwarz/dp/B000WMEI0Y/ref=sr_1_185?fst=as%3Aoff&qid=1576868053&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-185,"
Sony Ericsson W910i Noble Black UMTS HSDPA Handy
",141,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=8&fst=as%3Aoff&qid=1576868032&rnid=669059031&ref=sr_pg_7,68
2535,https://www.amazon.de/Sony-Smartphone-Touchscreen-Dual-Core-Megapixel-Schwarz/dp/B00F39Q3GI/ref=sr_1_188?fst=as%3Aoff&qid=1576868053&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-188,"
Sony Xperia M Dual-Sim Smartphone (10,2 cm (4 Zoll) Touchscreen, Qualcomm, 1GHz Dual-Core, 5 Megapixel Kamera, 1GB RAM, Android 4.2) schwarz
",68,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=8&fst=as%3Aoff&qid=1576868032&rnid=669059031&ref=sr_pg_7,68
2536,https://www.amazon.de/Sony-Xperia-XA1-Single-SIM-Smartphone-Rosa/dp/B06XC21KK8/ref=sr_1_189?fst=as%3Aoff&qid=1576868053&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-189,"
Sony Xperia XA1 Single-SIM Smartphone (12,7 cm (5 Zoll) Display, 23MP Kamera) Rosa - Deutsche Version
",145,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=8&fst=as%3Aoff&qid=1576868032&rnid=669059031&ref=sr_pg_7,68
2537,https://www.amazon.de/Sony-Ericsson-W580i-Style-Branding-silber/dp/B000P643P2/ref=sr_1_190?fst=as%3Aoff&qid=1576868053&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-190,"
Sony Ericsson W580i Style White Handy ohne Branding
",283,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=8&fst=as%3Aoff&qid=1576868032&rnid=669059031&ref=sr_pg_7,68
2538,https://www.amazon.de/Sony-Smartphone-Touchscreen-Megapixel-Wechselcover-schwarz-wei%C3%9Fes/dp/B007HK718A/ref=sr_1_191?fst=as%3Aoff&qid=1576868053&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-191,"
Sony Xperia U Smartphone (8,9 cm (3,5 Zoll) Touchscreen, 5 Megapixel Kamera, Android 2.3 OS) schwarz/weißes Wechselcover
",366,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=8&fst=as%3Aoff&qid=1576868032&rnid=669059031&ref=sr_pg_7,68
2539,https://www.amazon.de/Sony-Smartphone-Speicher-Android-Platinum/dp/B01L34I7JW/ref=sr_1_192?fst=as%3Aoff&qid=1576868053&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-192,"
Sony Xperia XZ Smartphone (13,2 cm (5,2 Zoll), 32 GB Speicher, Android 6.0) Platinum
",156,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=8&fst=as%3Aoff&qid=1576868032&rnid=669059031&ref=sr_pg_7,68
2542,https://www.amazon.de/Sony-Smartphone-Touchscreen-Megapixel-Android-schwarz/dp/B007HK71TY/ref=sr_1_195?fst=as%3Aoff&qid=1576868079&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-195,"
Sony Xperia P Smartphone (10,2 cm (4 Zoll) Touchscreen, 8 Megapixel Kamera, Android 4.0 OS) schwarz
",334,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=9&fst=as%3Aoff&qid=1576868053&rnid=669059031&ref=sr_pg_8,68
2543,https://www.amazon.de/Sony-Ericsson-black-Handy-Branding-gold-schwarz/dp/B001C9S1JA/ref=sr_1_196?fst=as%3Aoff&qid=1576868079&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-196,"
Sony Ericsson K330 gold on black Handy ohne Branding
",22,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=9&fst=as%3Aoff&qid=1576868053&rnid=669059031&ref=sr_pg_8,68
2544,https://www.amazon.de/Sony-Xperia-Plus-Smartphone-Zoll-Navy-Blau/dp/B07NDVZ8JM/ref=sr_1_197?fst=as%3Aoff&qid=1576868079&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-197,"
Sony Xperia 10 Plus Smartphone (16, 5 cm (6, 5 Zoll) 21: 9 Full HD+ Display, 64 GB Speicher, Dual-SIM, Split-Screen, Android 9) Navy blau
",99,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=9&fst=as%3Aoff&qid=1576868053&rnid=669059031&ref=sr_pg_8,68
2546,https://www.amazon.de/Sony-Dual-SIM-Smartphone-Display-Speicher-Schwarz/dp/B075NKYFPG/ref=sr_1_199?fst=as%3Aoff&qid=1576868079&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-199,"
Sony Xperia XA1 Dual-SIM Smartphone (12,7 cm (5,0 Zoll) Display, 32 GB Speicher, Android 7.0) Schwarz - Deutsche Version
",145,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=9&fst=as%3Aoff&qid=1576868053&rnid=669059031&ref=sr_pg_8,68
2550,https://www.amazon.de/Sony-Smartphone-Display-Speicher-Android-Pink/dp/B078KLK48D/ref=sr_1_203?fst=as%3Aoff&qid=1576868079&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-203,"
Sony Xperia XA2 Smartphone (13,2 cm (5,2 Zoll) Full HD Display, 32 GB Speicher, 3 GB RAM, Android 8.0) Pink - Deutsche Version
",174,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=9&fst=as%3Aoff&qid=1576868053&rnid=669059031&ref=sr_pg_8,68
2551,https://www.amazon.de/Sony-Ericsson-Bluetooth-Walkman-UKW-Radio-Flower/dp/B0021Q5XW6/ref=sr_1_204?fst=as%3Aoff&qid=1576868079&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-204,"
Sony Ericsson W595 Handy (Bluetooth, 3.2MP, 2GB Memory Stick, Walkman, UKW-Radio) Flower-Edition
",418,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=9&fst=as%3Aoff&qid=1576868053&rnid=669059031&ref=sr_pg_8,68
2552,https://www.amazon.de/Sony-Smartphone-Touchscreen-Dual-Core-Megapixel-Wei%C3%9F/dp/B00BWV6PN2/ref=sr_1_205?fst=as%3Aoff&qid=1576868079&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-205,"
Sony Xperia SP Smartphone (11,7 cm (4,6 Zoll) Touchscreen, 1,7GHz, Dual-Core, 1GB RAM, 8GB interner Speicher, 8 Megapixel Kamera, NFC, Android 4.1) weiß
",293,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=9&fst=as%3Aoff&qid=1576868053&rnid=669059031&ref=sr_pg_8,68
2553,https://www.amazon.de/Sony-Compact-Smartphone-Touch-Display-Speicher-Wei%C3%9F/dp/B00HQDV8EG/ref=sr_1_206?fst=as%3Aoff&qid=1576868079&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-206,"
Sony Xperia Z1 Compact Smartphone (4,3 Zoll (10,9 cm) Touch-Display, 16 GB Speicher, Android 4.3) weiß
",939,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=9&fst=as%3Aoff&qid=1576868053&rnid=669059031&ref=sr_pg_8,68
2555,https://www.amazon.de/Sony-Smartphone-Touchcreen-Dual-Core-Megapixel-Schwarz/dp/B00BWV6QAO/ref=sr_1_208?fst=as%3Aoff&qid=1576868079&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-208,"
Sony Xperia L Smartphone (10,9 cm (4,3 Zoll) Touchcreen, 1GHz, Dual-Core, 1GB RAM, 8 Megapixel Kamera, NFC, Android 4.1) schwarz
",293,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=9&fst=as%3Aoff&qid=1576868053&rnid=669059031&ref=sr_pg_8,68
2556,https://www.amazon.de/Sony-Smartphone-Megapixel-Touchscreen-micro-USB-Schwarz/dp/B00LW9IHRQ/ref=sr_1_209?fst=as%3Aoff&qid=1576868079&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-209,"
Sony Xperia Style Smartphone (13,5 cm (5,3 Zoll), 1,4GHz, 8 Megapixel Kamera, Touchscreen, micro-USB 2.0, Android 4.4) schwarz
",63,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=9&fst=as%3Aoff&qid=1576868053&rnid=669059031&ref=sr_pg_8,68
2557,https://www.amazon.de/Sony-Smartphone-Touchscreen-Megapixel-Android-schwarz/dp/B008A1SW7O/ref=sr_1_210?fst=as%3Aoff&qid=1576868079&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-210,"
Sony Xperia go Smartphone (8,9 cm (3,5 Zoll) Touchscreen, 5 Megapixel Kamera, Android 2.3) schwarz
",362,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=9&fst=as%3Aoff&qid=1576868053&rnid=669059031&ref=sr_pg_8,68
2558,https://www.amazon.de/Sony-Smartphone-Touchscreen-Megapixel-Android-schwarz/dp/B008DF56LW/ref=sr_1_211?fst=as%3Aoff&qid=1576868079&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-211,"
Sony Xperia miro Smartphone (8,9 cm (3,5 Zoll) Touchscreen, 5 Megapixel Kamera, Android 4.0) schwarz
",321,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=9&fst=as%3Aoff&qid=1576868053&rnid=669059031&ref=sr_pg_8,68
2559,https://www.amazon.de/Sony-Ericsson-K610i-urban-silver-silber/dp/B000GLG6E2/ref=sr_1_212?fst=as%3Aoff&qid=1576868079&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-212,"
Sony Ericsson K610i urban Silver UMTS Handy
",94,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=9&fst=as%3Aoff&qid=1576868053&rnid=669059031&ref=sr_pg_8,68
2562,https://www.amazon.de/Sony-Ericsson-T280i-Copper-Silver/dp/B0016Y1AQC/ref=sr_1_215?fst=as%3Aoff&qid=1576868079&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-215,"
Sony Ericsson T280i Copper on Silver Handy
",143,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=9&fst=as%3Aoff&qid=1576868053&rnid=669059031&ref=sr_pg_8,68
2564,https://www.amazon.de/Sony-1214-7908-SonyEricsson-K770i-Handy-rosa/dp/B001GF2VTG/ref=sr_1_217?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-217,"
SonyEricsson K770i rosa Handy
",190,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2565,https://www.amazon.de/Sony-Smartphone-Full-HD-TRILUMINOS-Display-GHz-Quad-Core-Prozessor-Megapixel-Kamera-Schwarz/dp/B00NFX6DK0/ref=sr_1_218?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-218,"
Sony Xperia Z3 Smartphone (13,2 cm (5,2 Zoll) Full-HD-TRILUMINOS-Display, 2,5 GHz-Quad-Core-Prozessor, 20,7 Megapixel-Kamera, Android 4.4) schwarz [T-Mobile Branding]
",681,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2566,https://www.amazon.de/Sony-Smartphone-Full-HD-TRILUMINOS-Display-Snapdragon-IP58-Zertifizierung-Lila/dp/B00DUFOGPC/ref=sr_1_219?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-219,"
Sony Xperia Z Ultra Smartphone (16,3 cm (6,4 Zoll) Full-HD-TRILUMINOS-Display mit X-Reality, 8 Megapixel Kamera, 2,2GHz, Quad-Core, Snapdragon 800, 2GB RAM, IP55/IP58-Zertifizierung, Android 4.2) lila
",314,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2567,https://www.amazon.de/Sony-Smartphone-IPS-Display-GHz-Quad-Core-Prozessor-Megapixel-Kamera-Schwarz/dp/B00N9O9FCS/ref=sr_1_220?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-220,"
Sony Xperia E3 Smartphone (11,4 cm (4,5 Zoll) IPS-Display, 1,2 GHz-Quad-Core-Prozessor, 5 Megapixel-Kamera, Android 4.4) schwarz
",50,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2568,https://www.amazon.de/Sony-Smartphone-Display-Speicher-Android-Blau/dp/B078KJ4LNL/ref=sr_1_221?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-221,"
Sony Xperia XA2 Ultra Smartphone (15,2 cm (6 Zoll) Full HD Display, 32 GB Speicher, 4 GB RAM, Android 8.0) Blau - Deutsche Version
",102,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2569,https://www.amazon.de/Sony-Smartphone-Display-Speicher-Android-Pink/dp/B078KNQD6C/ref=sr_1_222?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-222,"
Sony Xperia L2 Smartphone (13,97 cm (5,5 Zoll) Full HD Display, 32 GB Speicher, 3 GB RAM, Android 7.1) pink
",44,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2570,https://www.amazon.de/Sony-Smartphone-Touch-Display-Speicher-Android-Schwarz/dp/B00DTV8JSW/ref=sr_1_223?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-223,"
Sony Xperia Z Ultra Smartphone (6,4 Zoll (16,3 cm) Touch-Display, 16 GB Speicher, Android 4.2) schwarz
",314,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2571,https://www.amazon.de/Sony-Smartphone-Display-Speicher-Android-Wei%C3%9F/dp/B06XJXMBHM/ref=sr_1_224?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-224,"
Sony Xperia XA1 Ultra Smartphone (15,3 cm (6 Zoll) Display, 32 GB Speicher, Android 7.0) Weiß
",53,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2572,https://www.amazon.de/Sony-Ericsson-W200i-Rythm-Black-schwarz/dp/B000MJMZYI/ref=sr_1_225?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-225,"
Sony Ericsson W200i Rythm Black Handy
",149,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2573,https://www.amazon.de/Sony-Ericsson-W910i-Havana-Bronze/dp/B001BS25JY/ref=sr_1_226?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-226,"
Sony Ericsson W910i Havana Bronze UMTS HSDPA Handy
",141,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2575,https://www.amazon.de/Sony-Smartphone-Touchscreen-Dual-Core-Megapixel-schwarz/dp/B00A3U63V2/ref=sr_1_228?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-228,"
Sony Xperia T (LT30p) Smartphone (11,6 cm (4,6 Zoll) Touchscreen, Qualcomm Krait, Dual-Core, 1,5GHz, 1GB RAM, 13 Megapixel Kamera, Android 4.0) schwarz
",157,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2576,https://www.amazon.de/Sony-Smartphone-IPS-Display-GHz-Quad-Core-Prozessor-Megapixel-Kamera-Wei%C3%9F/dp/B00N9O9KHS/ref=sr_1_229?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-229,"
Sony Xperia E3 Smartphone (11,4 cm (4,5 Zoll) IPS-Display, 1,2 GHz-Quad-Core-Prozessor, 5 Megapixel-Kamera, Android 4.4) weiß
",50,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2577,https://www.amazon.de/Sony-Ericsson-Smartphone-Display-Wechselcover-wei%C3%9F-pink/dp/B003EG2L1I/ref=sr_1_230?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-230,"
Sony Ericsson Xperia X10 mini Smartphone (6,6 cm (2,6 Zoll) Display, Android, WLAN, GPS, 5 MP Kamera) pink mit weißem Wechselcover
",201,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2578,https://www.amazon.de/Sony-Xperia-Aqua-5-GHz-Octa-Core-Prozessor-Megapixel-Kamera-Wei%C3%9F/dp/B00U14THWC/ref=sr_1_231?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-231,"
Sony Xperia M4 Aqua Smartphone (12,7 cm (5 Zoll) IPS-Display, 1,5-GHz-Octa-Core-Prozessor, 13 Megapixel-Kamera, 8 GB interner Speicher, Android 5.0) weiß
",322,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2579,https://www.amazon.de/Sony-Smartphone-Touchscreen-Quad-Core-Prozessor-Megapixel-Kamera-Schwarz/dp/B00MX1MQEC/ref=sr_1_232?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-232,"
Sony Xperia Z1 Smartphone (12,7 cm (5 Zoll) Full-HD Display, Touchscreen, 2,2GHz Quad-Core-Prozessor, Qualcomm, 2GB RAM, 16GB Speicher, 20,7 Megapixel-Kamera, Android 4.2) ohne Headset schwarz
",23,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2581,https://www.amazon.de/Sony-Ericsson-Bluetooth-Walkman-UKW-Radio-Jungle-Grey/dp/B001FTFV0Y/ref=sr_1_234?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-234,"
Sony Ericsson W595 Handy (Bluetooth, 3.2MP, 2GB Memory Stick, Walkman, UKW-Radio) Jungle Grey
",418,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2582,https://www.amazon.de/Sony-Ericsson-Handy-Night-Black-schwarz/dp/B001F0Q9NQ/ref=sr_1_235?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-235,"
Sony Ericsson C905 Handy (8MP, GPS, WLAN) Night Black
",159,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2583,https://www.amazon.de/Sony-Smartphone-Touchscreen-Megapixel-Dual-SIM-schwarz/dp/B008EJN8FS/ref=sr_1_236?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-236,"
Sony Xperia Tipo Dual Smartphone (8,1 cm (3,2 Zoll) Touchscreen, 3,2 Megapixel Kamera, Dual-SIM, Android 4.0) schwarz
",139,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2584,https://www.amazon.de/Sony-Smartphone-Touchscreen-Quad-Core-Megapixel-Wei%C3%9F/dp/B00AXSXE7U/ref=sr_1_237?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-237,"
Sony Xperia Z Smartphone (12,7 cm (5 Zoll) Touchscreen, Quad-Core, 1,5GHz, 2GB RAM, 16GB HDD, 13 Megapixel Kamera, Android 4.1) weiß
",780,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
2585,https://www.amazon.de/Sony-Ericsson-Bluetooth-Walkman-UKW-Radio-Active-Blue/dp/B001FTFUZA/ref=sr_1_238?fst=as%3Aoff&qid=1576868159&refinements=p_89%3ASony&rnid=669059031&s=ce-de&sr=1-238,"
Sony Ericsson W595 Handy (Bluetooth, 3.2MP, 2GB Memory Stick, Walkman, UKW-Radio) Active Blue
",418,https://www.amazon.de/s?i=electronics&bbn=3468301&rh=n%3A562066%2Cn%3A569604%2Cn%3A1384526031%2Cn%3A3468301%2Cp_89%3ASony&dc&page=10&fst=as%3Aoff&qid=1576868079&rnid=669059031&ref=sr_pg_9,68
